2.006990000000000123e+02,9.892841000000000662e+00
2.007050000000000125e+02,9.950302000000000646e+00
2.007110000000000127e+02,9.959877999999999787e+00
2.007160000000000082e+02,9.931148000000000309e+00
2.007220000000000084e+02,9.921571000000000140e+00
2.007280000000000086e+02,9.988609000000000293e+00
2.007340000000000089e+02,9.950302000000000646e+00
2.007400000000000091e+02,9.979032000000000124e+00
2.007460000000000093e+02,9.969454999999999956e+00
2.007510000000000048e+02,9.931148000000000309e+00
2.007570000000000050e+02,9.998186000000000462e+00
2.007630000000000052e+02,9.931148000000000309e+00
2.007690000000000055e+02,9.998186000000000462e+00
2.007750000000000057e+02,9.959877999999999787e+00
2.007810000000000059e+02,9.959877999999999787e+00
2.007870000000000061e+02,1.000776199999999960e+01
2.007920000000000016e+02,9.988609000000000293e+00
2.007980000000000018e+02,9.883264000000000493e+00
2.008040000000000020e+02,9.988609000000000293e+00
2.008100000000000023e+02,9.931148000000000309e+00
2.008160000000000025e+02,9.979032000000000124e+00
2.008220000000000027e+02,9.988609000000000293e+00
2.008280000000000030e+02,9.988609000000000293e+00
2.008329999999999984e+02,9.911993999999999971e+00
2.008389999999999986e+02,9.969454999999999956e+00
2.008449999999999989e+02,9.959877999999999787e+00
2.008509999999999991e+02,9.864110000000000156e+00
2.008569999999999993e+02,9.911993999999999971e+00
2.008619999999999948e+02,9.931148000000000309e+00
2.008679999999999950e+02,9.921571000000000140e+00
2.008739999999999952e+02,9.940725000000000477e+00
2.008799999999999955e+02,9.959877999999999787e+00
2.008859999999999957e+02,9.883264000000000493e+00
2.008919999999999959e+02,1.003649300000000011e+01
2.008979999999999961e+02,9.959877999999999787e+00
2.009039999999999964e+02,9.892841000000000662e+00
2.009089999999999918e+02,9.969454999999999956e+00
2.009149999999999920e+02,9.969454999999999956e+00
2.009209999999999923e+02,9.959877999999999787e+00
2.009269999999999925e+02,9.902418000000000831e+00
2.009329999999999927e+02,9.998186000000000462e+00
2.009389999999999930e+02,9.988609000000000293e+00
2.009449999999999932e+02,9.959877999999999787e+00
2.009499999999999886e+02,9.988609000000000293e+00
2.009559999999999889e+02,9.931148000000000309e+00
2.009619999999999891e+02,9.979032000000000124e+00
2.009679999999999893e+02,9.998186000000000462e+00
2.009739999999999895e+02,9.950302000000000646e+00
2.009790000000000134e+02,9.892841000000000662e+00
2.009850000000000136e+02,9.931148000000000309e+00
2.009910000000000139e+02,9.988609000000000293e+00
2.009970000000000141e+02,9.931148000000000309e+00
2.010029999999999859e+02,9.959877999999999787e+00
2.010089999999999861e+02,1.001733899999999977e+01
2.010149999999999864e+02,9.959877999999999787e+00
2.010209999999999866e+02,9.950302000000000646e+00
2.010260000000000105e+02,9.931148000000000309e+00
2.010320000000000107e+02,9.911993999999999971e+00
2.010380000000000109e+02,1.002691599999999994e+01
2.010440000000000111e+02,9.864110000000000156e+00
2.010500000000000114e+02,9.940725000000000477e+00
2.010560000000000116e+02,1.001733899999999977e+01
2.010620000000000118e+02,9.950302000000000646e+00
2.010680000000000121e+02,9.959877999999999787e+00
2.010730000000000075e+02,9.892841000000000662e+00
2.010790000000000077e+02,9.959877999999999787e+00
2.010850000000000080e+02,9.921571000000000140e+00
2.010910000000000082e+02,9.864110000000000156e+00
2.010970000000000084e+02,9.969454999999999956e+00
2.011030000000000086e+02,9.921571000000000140e+00
2.011090000000000089e+02,9.950302000000000646e+00
2.011140000000000043e+02,1.000776199999999960e+01
2.011200000000000045e+02,9.940725000000000477e+00
2.011260000000000048e+02,9.931148000000000309e+00
2.011320000000000050e+02,9.998186000000000462e+00
2.011380000000000052e+02,9.931148000000000309e+00
2.011430000000000007e+02,9.969454999999999956e+00
2.011490000000000009e+02,9.931148000000000309e+00
2.011550000000000011e+02,9.931148000000000309e+00
2.011610000000000014e+02,9.854533999999999239e+00
2.011670000000000016e+02,9.892841000000000662e+00
2.011730000000000018e+02,9.998186000000000462e+00
2.011790000000000020e+02,9.998186000000000462e+00
2.011850000000000023e+02,9.969454999999999956e+00
2.011899999999999977e+02,9.959877999999999787e+00
2.011959999999999980e+02,9.892841000000000662e+00
2.012019999999999982e+02,9.911993999999999971e+00
2.012079999999999984e+02,9.959877999999999787e+00
2.012139999999999986e+02,9.988609000000000293e+00
2.012199999999999989e+02,1.003649300000000011e+01
2.012259999999999991e+02,9.883264000000000493e+00
2.012319999999999993e+02,9.902418000000000831e+00
2.012369999999999948e+02,9.940725000000000477e+00
2.012429999999999950e+02,9.969454999999999956e+00
2.012489999999999952e+02,9.892841000000000662e+00
2.012549999999999955e+02,9.940725000000000477e+00
2.012609999999999957e+02,1.000776199999999960e+01
2.012669999999999959e+02,9.892841000000000662e+00
2.012719999999999914e+02,9.969454999999999956e+00
2.012779999999999916e+02,9.883264000000000493e+00
2.012839999999999918e+02,9.950302000000000646e+00
2.012899999999999920e+02,9.969454999999999956e+00
2.012959999999999923e+02,9.921571000000000140e+00
2.013019999999999925e+02,9.988609000000000293e+00
2.013069999999999879e+02,9.998186000000000462e+00
2.013129999999999882e+02,9.969454999999999956e+00
2.013189999999999884e+02,9.911993999999999971e+00
2.013249999999999886e+02,9.940725000000000477e+00
2.013309999999999889e+02,9.950302000000000646e+00
2.013369999999999891e+02,9.940725000000000477e+00
2.013429999999999893e+02,9.940725000000000477e+00
2.013480000000000132e+02,9.969454999999999956e+00
2.013540000000000134e+02,1.003649300000000011e+01
2.013600000000000136e+02,9.950302000000000646e+00
2.013660000000000139e+02,9.950302000000000646e+00
2.013720000000000141e+02,9.950302000000000646e+00
2.013779999999999859e+02,9.931148000000000309e+00
2.013839999999999861e+02,9.950302000000000646e+00
2.013899999999999864e+02,9.911993999999999971e+00
2.013950000000000102e+02,9.979032000000000124e+00
2.014010000000000105e+02,9.950302000000000646e+00
2.014070000000000107e+02,9.921571000000000140e+00
2.014130000000000109e+02,9.959877999999999787e+00
2.014190000000000111e+02,1.002691599999999994e+01
2.014250000000000114e+02,9.950302000000000646e+00
2.014310000000000116e+02,9.892841000000000662e+00
2.014360000000000070e+02,9.902418000000000831e+00
2.014420000000000073e+02,9.921571000000000140e+00
2.014480000000000075e+02,1.001733899999999977e+01
2.014540000000000077e+02,9.940725000000000477e+00
2.014600000000000080e+02,9.959877999999999787e+00
2.014660000000000082e+02,9.931148000000000309e+00
2.014710000000000036e+02,9.988609000000000293e+00
2.014770000000000039e+02,1.005564599999999942e+01
2.014830000000000041e+02,9.931148000000000309e+00
2.014890000000000043e+02,9.921571000000000140e+00
2.014950000000000045e+02,9.911993999999999971e+00
2.015010000000000048e+02,9.988609000000000293e+00
2.015070000000000050e+02,1.007479999999999976e+01
2.015130000000000052e+02,9.921571000000000140e+00
2.015180000000000007e+02,9.921571000000000140e+00
